,player_age,correct
1138,20.0,1
44622,35.0,0
46911,34.0,1
16292,33.0,1
4607,36.0,0
4781,35.0,1
915,29.0,0
23647,33.0,0
4205,29.0,0
17540,26.0,1
64053,28.0,0
14225,27.0,0
54838,25.0,1
61692,22.0,1
20600,29.0,0
14507,32.0,1
6899,27.0,1
57742,34.0,0
65003,36.0,1
11127,35.0,0
36979,25.0,1
368,36.0,0
23158,26.0,0
17891,34.0,0
57060,34.0,1
46883,31.0,1
35647,28.0,0
3123,28.0,1
43404,32.0,0
22809,28.0,1
43922,26.0,1
7639,28.0,1
61785,22.0,1
8722,30.0,0
15918,37.0,0
15688,26.0,1
36945,35.0,0
34186,30.0,1
256,21.0,1
31229,34.0,1
49927,33.0,1
27216,29.0,1
5026,27.0,1
3682,26.0,1
64167,26.0,1
21518,37.0,0
57519,33.0,0
11684,36.0,0
22305,28.0,0
43146,30.0,0
13540,30.0,1
801,27.0,1
16041,38.0,1
48251,31.0,1
63509,35.0,0
61855,37.0,0
65162,33.0,1
12006,31.0,0
53489,25.0,1
28400,26.0,1
21469,26.0,0
56669,32.0,0
50808,31.0,1
5758,40.0,0
43724,34.0,1
33665,37.0,1
18113,29.0,1
13869,24.0,1
24766,30.0,1
53940,27.0,1
9990,30.0,0
21482,32.0,0
38280,34.0,1
37296,32.0,1
26910,20.0,1
42198,29.0,0
20513,22.0,1
53588,29.0,1
51878,28.0,1
4647,28.0,1
12671,24.0,0
38127,23.0,1
13592,35.0,1
26564,18.0,1
47031,24.0,1
58352,34.0,0
26309,33.0,0
65687,32.0,1
56059,28.0,0
30695,37.0,1
4853,27.0,1
17285,34.0,0
17691,33.0,1
17372,40.0,0
51807,38.0,1
32117,33.0,1
2521,26.0,0
31307,36.0,0
55764,25.0,1
31374,40.0,0
63841,29.0,1
58346,33.0,0
55649,29.0,0
6372,33.0,1
56517,32.0,0
41559,24.0,1
5817,38.0,1
45379,36.0,1
49338,40.0,1
27835,27.0,1
18753,41.0,0
65040,35.0,0
46052,34.0,0
14152,37.0,1
5450,32.0,1
39330,34.0,1
19434,29.0,1
11388,23.0,1
24876,37.0,1
19331,35.0,0
1368,23.0,1
50763,34.0,1
5187,29.0,1
27714,37.0,0
44687,34.0,1
25374,30.0,0
18068,34.0,1
38729,30.0,1
43786,31.0,1
15928,23.0,1
49387,26.0,0
33497,37.0,0
10835,28.0,1
18849,31.0,1
20160,25.0,1
33094,33.0,0
40764,28.0,0
5596,38.0,1
38222,33.0,1
58626,31.0,1
5033,36.0,0
20763,21.0,1
21325,36.0,1
19199,38.0,1
40574,24.0,1
19824,31.0,1
19342,37.0,1
59271,23.0,1
7448,35.0,0
25221,35.0,0
37669,26.0,0
62287,37.0,0
29981,30.0,1
22022,25.0,1
3387,26.0,0
20293,24.0,1
36095,30.0,0
27408,27.0,0
21203,28.0,1
36729,25.0,1
22516,31.0,1
51749,38.0,0
31671,37.0,1
52197,35.0,0
38880,28.0,0
58430,33.0,0
54666,24.0,1
47389,37.0,0
65524,37.0,0
35868,25.0,0
6820,30.0,0
46462,36.0,1
31076,35.0,0
11277,23.0,1
12898,25.0,1
25821,27.0,1
9498,26.0,1
54790,22.0,1
35993,37.0,1
58401,29.0,1
60432,33.0,1
96,28.0,1
21155,24.0,0
26282,33.0,1
46521,32.0,0
10035,32.0,0
48549,27.0,1
8846,35.0,1
11492,32.0,1
26251,19.0,1
52841,33.0,1
53070,36.0,1
16671,27.0,0
28964,27.0,1
37579,26.0,1
26080,37.0,0
56343,27.0,0
23949,30.0,1
35875,29.0,1
7388,23.0,1
42107,30.0,0
43224,31.0,1
62395,32.0,1
57489,33.0,1
27529,20.0,1
223,33.0,1
10631,36.0,0
18196,29.0,1
48866,37.0,1
49405,37.0,0
31295,30.0,1
35740,27.0,1
15871,25.0,1
6437,37.0,0
20833,26.0,1
49762,37.0,0
28182,29.0,0
18368,28.0,1
55509,34.0,0
6021,35.0,1
8459,34.0,0
55015,34.0,1
7172,24.0,1
55671,35.0,1
41858,31.0,0
37995,36.0,1
35069,20.0,1
46341,32.0,0
164,21.0,1
16700,26.0,1
17596,34.0,0
13207,20.0,1
59571,32.0,1
41052,36.0,1
30952,24.0,1
30990,36.0,1
54472,28.0,1
12002,30.0,1
57509,32.0,0
48212,34.0,1
51177,32.0,0
30602,45.0,1
37403,30.0,0
34386,27.0,1
64389,32.0,0
32137,39.0,1
39964,36.0,0
64240,31.0,1
40693,27.0,0
1860,25.0,1
179,25.0,0
48759,32.0,0
59551,29.0,0
33699,34.0,0
42780,24.0,1
65703,33.0,0
25413,28.0,1
56456,32.0,1
15354,31.0,1
6640,28.0,1
32941,37.0,1
56316,27.0,1
12410,31.0,1
42704,29.0,1
62327,39.0,0
14773,29.0,0
58450,32.0,0
19603,31.0,1
43023,22.0,0
51312,38.0,1
37994,26.0,1
5602,29.0,0
8327,32.0,1
19527,33.0,0
63320,31.0,0
52792,34.0,1
57110,28.0,0
8802,26.0,1
45100,31.0,1
2684,31.0,0
53798,32.0,1
8547,32.0,1
13010,21.0,1
56936,39.0,1
14389,32.0,1
8953,27.0,1
42044,25.0,1
24401,30.0,1
63733,31.0,0
17620,33.0,1
42862,24.0,1
6602,29.0,0
33804,33.0,0
61660,33.0,1
31335,31.0,1
33753,33.0,0
44320,32.0,1
59977,25.0,1
29904,32.0,0
12321,38.0,1
28742,35.0,0
14371,34.0,0
23845,30.0,1
11043,35.0,0
32591,39.0,1
38426,29.0,1
1771,33.0,1
62128,21.0,1
59614,25.0,1
47426,24.0,1
22222,23.0,0
49644,34.0,0
30722,33.0,1
36799,23.0,1
48462,29.0,0
24573,34.0,0
8737,24.0,1
35530,33.0,1
18853,30.0,1
42164,38.0,0
12426,28.0,1
36939,30.0,1
52882,31.0,0
36309,38.0,1
6326,32.0,0
34741,25.0,1
35601,32.0,1
58519,30.0,1
41238,33.0,1
4715,40.0,1
36624,27.0,1
29982,27.0,1
43941,20.0,1
25470,27.0,1
2961,25.0,0
4321,31.0,0
13380,25.0,1
38047,34.0,1
42909,39.0,0
29916,25.0,1
63717,28.0,1
47800,24.0,1
15239,30.0,1
17057,36.0,0
14168,33.0,1
13552,37.0,1
37204,23.0,1
12386,27.0,1
23031,41.0,1
54955,32.0,0
35322,33.0,0
16074,36.0,1
47705,30.0,0
8288,25.0,0
53253,34.0,1
40479,23.0,1
5894,34.0,0
57147,38.0,1
10162,45.0,0
45272,30.0,1
1780,22.0,1
52354,35.0,1
46760,34.0,0
27195,21.0,1
54611,25.0,1
44596,30.0,1
13259,33.0,0
4758,36.0,0
14778,32.0,0
42029,29.0,0
52435,29.0,1
59225,29.0,0
47029,31.0,1
15235,24.0,1
22225,22.0,1
53279,34.0,0
39322,31.0,1
60009,20.0,1
51115,35.0,1
16234,34.0,1
43704,34.0,0
44748,31.0,1
39663,31.0,0
33277,29.0,1
3035,27.0,1
34004,35.0,1
31411,29.0,0
44614,39.0,0
64923,34.0,0
51534,34.0,1
57564,29.0,1
38079,29.0,1
59914,25.0,1
43793,32.0,1
31445,29.0,1
6752,42.0,1
65578,35.0,1
11350,28.0,1
24495,27.0,1
37740,41.0,1
17779,35.0,0
50526,37.0,1
22816,32.0,0
18960,31.0,1
4174,32.0,1
57071,35.0,0
42301,35.0,1
30588,25.0,1
54208,26.0,1
33981,29.0,1
36407,33.0,1
33194,35.0,0
1589,28.0,1
60251,35.0,0
16505,31.0,1
22405,22.0,1
34781,24.0,1
6422,29.0,1
39702,39.0,1
20773,33.0,0
31444,31.0,0
38413,27.0,1
27721,37.0,1
47879,31.0,0
33616,45.0,1
20046,27.0,1
10539,42.0,1
8240,24.0,0
13106,21.0,1
19357,41.0,1
33205,29.0,1
23518,35.0,0
40573,26.0,0
15284,23.0,1
2343,27.0,1
23612,31.0,0
30281,25.0,1
38287,29.0,1
21056,30.0,0
11069,35.0,0
46756,28.0,1
27028,31.0,1
59937,32.0,1
30230,35.0,0
58494,35.0,1
43389,27.0,1
16748,38.0,1
25995,32.0,0
55470,32.0,0
30813,32.0,1
27846,36.0,0
47778,31.0,1
53966,25.0,0
65129,33.0,0
40271,41.0,1
46416,37.0,1
24478,36.0,1
34501,29.0,1
15828,33.0,0
375,23.0,0
1288,37.0,1
26720,32.0,0
7009,35.0,1
22012,26.0,1
42415,31.0,1
62293,31.0,1
38177,30.0,0
43631,27.0,1
27930,38.0,1
51027,39.0,1
4724,34.0,0
65025,28.0,1
40684,20.0,1
10919,27.0,1
37008,28.0,1
7287,22.0,0
13902,21.0,1
49759,36.0,1
56935,28.0,1
48710,31.0,1
33546,34.0,0
58164,33.0,0
41988,28.0,1
55167,26.0,0
54212,28.0,0
24357,27.0,0
220,28.0,1
16892,32.0,0
60628,29.0,0
15164,23.0,1
38166,35.0,0
58297,36.0,1
49880,35.0,0
49705,35.0,0
31870,33.0,1
4217,31.0,0
3173,36.0,0
13625,31.0,0
48089,23.0,1
12797,24.0,1
60582,25.0,1
23300,35.0,1
24310,38.0,1
64418,35.0,1
31699,27.0,1
35828,24.0,1
48649,32.0,1
12154,27.0,1
23201,27.0,1
49475,32.0,1
36796,25.0,1
14688,26.0,1
29079,26.0,1
45718,30.0,0
2833,29.0,0
37834,30.0,0
378,22.0,0
57296,29.0,1
64713,31.0,0
53748,24.0,0
60630,34.0,0
39540,31.0,0
53626,33.0,1
18545,33.0,1
3190,27.0,1
30326,25.0,1
37374,27.0,1
927,28.0,1
28463,30.0,0
40644,39.0,1
29899,24.0,1
55973,34.0,0
17005,37.0,0
25518,32.0,0
18127,32.0,0
12973,33.0,0
19731,30.0,1
21460,38.0,1
31884,31.0,1
30848,32.0,0
3159,33.0,1
42777,25.0,1
10658,37.0,0
40852,24.0,1
35957,39.0,1
65058,34.0,0
3628,27.0,0
4097,27.0,1
30360,28.0,1
52969,38.0,0
64401,36.0,0
9123,25.0,1
26019,26.0,0
12212,35.0,1
17854,35.0,0
52368,30.0,1
47207,21.0,1
3441,36.0,0
35365,22.0,1
44300,31.0,1
11555,19.0,1
34016,40.0,1
56514,27.0,1
5734,30.0,1
55019,24.0,0
21363,43.0,0
30180,22.0,1
50002,28.0,1
47230,36.0,1
28725,19.0,1
52624,35.0,0
36694,26.0,1
38290,27.0,1
13600,23.0,1
31721,32.0,0
16391,28.0,1
46400,35.0,1
41223,28.0,1
62259,28.0,1
55587,25.0,0
37504,30.0,0
63454,31.0,1
3796,38.0,0
22126,26.0,0
31406,31.0,0
37505,40.0,1
65840,37.0,1
54223,29.0,1
4552,30.0,1
11610,30.0,1
10134,24.0,0
63055,29.0,1
11809,35.0,0
35782,25.0,1
23011,29.0,1
43872,36.0,1
57536,30.0,1
57512,28.0,0
25570,35.0,1
57025,21.0,1
63888,38.0,1
6388,44.0,0
12872,31.0,1
19504,28.0,0
45179,30.0,1
59432,20.0,1
45245,33.0,1
49984,34.0,1
13361,31.0,1
48150,30.0,1
19510,28.0,0
62341,25.0,1
22006,33.0,0
2470,36.0,0
6474,36.0,0
41293,28.0,1
40336,31.0,1
43644,31.0,1
23060,38.0,0
25930,33.0,1
646,21.0,1
15287,31.0,1
21449,31.0,1
13189,22.0,1
23999,28.0,1
15462,24.0,1
26556,26.0,1
28794,27.0,1
3376,36.0,1
3957,32.0,0
35720,30.0,1
52121,37.0,1
21553,26.0,0
25073,38.0,0
3452,25.0,1
45552,35.0,1
36623,32.0,0
52512,29.0,1
27007,29.0,1
51208,41.0,1
10370,25.0,1
43825,31.0,1
29668,23.0,1
5447,39.0,0
41918,37.0,1
17739,33.0,1
13872,26.0,1
14294,36.0,1
53544,29.0,1
16241,33.0,0
54719,23.0,1
26014,18.0,1
43235,30.0,1
5018,31.0,1
14590,30.0,0
11513,38.0,0
50146,26.0,1
17687,33.0,1
50495,33.0,0
37805,27.0,1
19740,39.0,0
43768,36.0,1
9720,27.0,1
58843,26.0,1
25313,28.0,1
19503,34.0,1
56515,21.0,1
60784,33.0,1
13436,26.0,1
44146,29.0,1
13917,22.0,1
37300,32.0,0
57807,39.0,1
63502,31.0,0
46906,24.0,1
10310,34.0,0
8706,27.0,1
18979,34.0,0
12788,28.0,1
22263,23.0,1
34660,29.0,1
11010,29.0,0
53961,26.0,1
32385,31.0,1
7875,24.0,1
55227,27.0,1
61925,28.0,1
63309,32.0,1
23833,38.0,1
23375,30.0,1
25987,30.0,1
15862,31.0,0
8819,23.0,1
36383,24.0,0
40242,34.0,0
60330,26.0,1
39507,32.0,1
48872,24.0,1
15877,30.0,0
32396,28.0,0
51942,35.0,1
3413,39.0,1
8167,28.0,1
56110,29.0,0
27973,40.0,0
57705,37.0,1
20977,30.0,0
39899,32.0,1
54891,22.0,1
52620,30.0,1
7198,19.0,1
17829,27.0,1
14786,21.0,1
61172,38.0,1
4598,37.0,0
9013,28.0,0
48990,34.0,1
50785,31.0,0
42582,26.0,1
33668,32.0,0
46828,22.0,1
57039,30.0,0
14757,24.0,1
50098,33.0,1
48996,25.0,0
8457,26.0,1
20779,33.0,0
6938,21.0,1
1992,28.0,1
48613,29.0,1
61273,37.0,1
51909,33.0,1
1391,20.0,1
13457,34.0,1
13150,32.0,0
63772,32.0,1
12602,25.0,1
40038,44.0,0
64717,33.0,1
45350,28.0,1
56487,27.0,1
52588,41.0,0
44216,27.0,1
7845,23.0,0
46010,29.0,1
6654,30.0,1
4574,35.0,0
29265,22.0,1
42489,29.0,0
43569,29.0,0
31143,26.0,1
24238,31.0,1
9911,32.0,1
61948,23.0,1
38184,34.0,0
35403,24.0,1
63912,33.0,1
296,20.0,1
50269,31.0,0
40467,23.0,1
61675,36.0,1
63763,35.0,0
8319,25.0,1
14543,25.0,0
40203,46.0,1
22471,32.0,1
34119,36.0,1
65212,36.0,0
18287,27.0,1
33691,35.0,1
38948,36.0,1
20109,28.0,1
22794,30.0,0
27800,32.0,1
41343,25.0,1
2701,23.0,1
65831,36.0,1
36981,30.0,0
58237,36.0,0
44335,33.0,1
58255,31.0,0
64319,34.0,1
32707,38.0,0
7393,26.0,0
44431,30.0,0
5091,40.0,1
13911,29.0,1
55820,30.0,1
21102,22.0,1
12522,36.0,1
32197,25.0,1
25614,35.0,1
18051,34.0,0
35271,31.0,0
40421,29.0,0
63821,33.0,0
27436,27.0,0
15018,29.0,0
9954,24.0,1
15532,25.0,1
51547,39.0,0
7487,37.0,0
63461,39.0,1
50074,34.0,1
56531,33.0,1
29120,29.0,1
53510,21.0,1
6709,26.0,1
4213,26.0,1
4944,31.0,1
35520,34.0,1
12085,35.0,0
39872,27.0,1
7825,36.0,1
17056,43.0,1
9323,29.0,0
14321,36.0,1
54358,23.0,0
50616,26.0,1
17011,30.0,1
32068,30.0,1
20162,19.0,1
58501,30.0,1
4727,30.0,1
7295,24.0,1
45539,36.0,1
57850,31.0,1
36247,22.0,1
19471,33.0,1
44510,33.0,1
52972,38.0,0
44660,32.0,0
32585,38.0,1
17046,30.0,0
63087,29.0,1
12703,29.0,0
78,33.0,1
57113,29.0,0
60488,34.0,1
5828,36.0,0
8830,24.0,0
26047,20.0,1
39709,33.0,1
51120,39.0,0
42331,33.0,1
32988,36.0,1
28755,27.0,1
1723,25.0,1
52446,38.0,0
28751,28.0,1
11663,34.0,1
7823,37.0,0
30888,37.0,0
9932,33.0,0
17124,34.0,1
50552,37.0,0
34478,23.0,0
1667,38.0,0
29358,39.0,0
671,29.0,1
41358,24.0,1
1679,31.0,0
1002,29.0,1
55176,23.0,1
31067,40.0,0
29021,24.0,1
13701,25.0,1
6216,32.0,0
30769,35.0,0
19753,31.0,1
50962,37.0,1
47424,31.0,1
17043,30.0,1
40743,25.0,1
9758,37.0,1
15590,26.0,0
53668,20.0,1
31328,36.0,0
57589,26.0,1
57303,32.0,0
28022,28.0,1
39947,26.0,0
34814,29.0,0
32151,27.0,1
2798,24.0,1
55838,36.0,0
61061,30.0,1
12761,26.0,1
60138,26.0,1
64535,35.0,1
14890,32.0,1
50070,29.0,0
44354,29.0,1
23720,31.0,0
7414,25.0,1
35266,21.0,1
43542,29.0,1
6212,31.0,1
45774,32.0,0
11657,40.0,1
42838,26.0,1
51200,37.0,1
25861,38.0,1
42786,34.0,0
32823,32.0,0
462,29.0,1
20126,24.0,1
59556,29.0,0
40086,30.0,1
9005,35.0,0
23457,26.0,1
53944,25.0,1
24511,36.0,0
20771,26.0,0
53323,37.0,0
15732,34.0,1
51079,38.0,0
6456,31.0,1
52523,32.0,0
54108,27.0,1
42025,25.0,1
58325,30.0,1
19218,30.0,1
42501,26.0,1
601,29.0,1
19536,38.0,1
61475,24.0,1
28616,23.0,1
51100,29.0,0
23499,30.0,1
60669,31.0,0
51583,30.0,1
44342,37.0,1
14416,37.0,1
1631,37.0,0
58405,27.0,1
13206,28.0,1
44412,30.0,0
26078,37.0,1
6089,31.0,0
39263,32.0,1
16655,24.0,1
49281,32.0,0
63732,34.0,0
46429,36.0,1
41464,27.0,1
17301,37.0,0
48542,27.0,1
28662,21.0,1
7842,31.0,1
55556,26.0,1
7693,23.0,0
37536,33.0,1
59360,24.0,0
31384,33.0,0
108,35.0,1
41623,26.0,1
49374,35.0,0
7521,30.0,1
1946,37.0,0
29024,24.0,1
55650,26.0,1
59020,20.0,1
2906,24.0,1
47541,22.0,1
55321,25.0,0
30926,34.0,1
62199,36.0,1
9243,37.0,0
14699,29.0,0
7604,28.0,1
30030,25.0,1
4312,31.0,0
57120,37.0,1
30413,29.0,0
9313,23.0,1
59353,32.0,1
13588,37.0,1
4968,35.0,1
33692,35.0,0
49910,30.0,0
42237,28.0,0
7300,22.0,1
27733,24.0,1
51062,36.0,1
19689,42.0,1
17749,34.0,1
26378,36.0,0
4380,29.0,1
47342,33.0,1
41287,33.0,0
41845,34.0,1
3162,38.0,0
48002,22.0,1
28915,31.0,1
16599,33.0,1
29639,35.0,1
41707,26.0,0
17685,33.0,1
45246,39.0,1
25436,31.0,0
17457,26.0,1
35736,34.0,0
3885,32.0,1
21489,35.0,0
37373,25.0,1
53293,34.0,1
20102,23.0,1
22861,29.0,0
13293,23.0,1
9894,33.0,1
25512,29.0,1
9896,34.0,0
37239,23.0,1
11861,34.0,0
39282,25.0,1
527,27.0,0
58608,34.0,0
19534,30.0,1
52310,31.0,0
21774,34.0,0
46965,23.0,1
15970,33.0,1
31420,32.0,0
33522,34.0,0
17662,31.0,1
17099,26.0,1
13303,31.0,1
2799,25.0,1
9186,22.0,1
13656,24.0,1
12258,30.0,0
36647,28.0,1
47358,34.0,1
6509,29.0,0
23970,27.0,1
21099,24.0,1
2789,24.0,1
54792,24.0,1
34625,32.0,1
7848,29.0,1
37106,28.0,1
49253,28.0,0
58110,38.0,0
15209,33.0,1
17352,34.0,0
9121,28.0,1
58670,36.0,0
64136,30.0,1
23093,27.0,0
19131,38.0,0
63709,34.0,1
8945,20.0,1
12283,29.0,1
63812,36.0,0
15017,25.0,1
21130,25.0,0
45930,34.0,1
46022,30.0,1
32186,30.0,1
6567,34.0,1
32341,36.0,0
39378,38.0,0
36723,32.0,0
64459,25.0,1
15436,39.0,1
28942,24.0,1
59951,23.0,0
53845,23.0,0
7062,21.0,1
56639,36.0,1
28934,29.0,1
3707,34.0,0
65114,35.0,1
21563,25.0,0
24541,29.0,1
61035,21.0,1
37306,27.0,1
64704,33.0,1
17187,31.0,1
15780,32.0,0
55302,30.0,0
14279,25.0,1
12452,27.0,1
51013,30.0,1
52275,34.0,1
43570,33.0,1
24575,33.0,1
5017,28.0,1
1343,21.0,1
16015,28.0,1
64118,38.0,1
49484,30.0,0
57782,37.0,0
7879,27.0,0
24152,28.0,1
15783,34.0,1
47753,20.0,1
33228,37.0,1
15182,34.0,1
42982,35.0,0
37000,25.0,0
1055,21.0,1
3126,34.0,1
62254,33.0,0
55826,32.0,0
24155,33.0,1
51467,27.0,0
56203,37.0,1
40603,31.0,1
5247,36.0,0
28959,31.0,0
60276,26.0,0
17992,33.0,1
14093,23.0,1
22592,31.0,1
35243,26.0,1
1140,23.0,1
62681,36.0,0
39502,34.0,0
39384,37.0,0
46033,31.0,1
27853,29.0,0
60347,32.0,1
40666,28.0,0
14170,30.0,0
26068,32.0,0
38843,34.0,1
25366,33.0,1
3011,38.0,0
42594,34.0,0
31404,32.0,0
6215,37.0,0
41802,24.0,1
40008,36.0,0
19865,24.0,1
53129,38.0,1
1323,30.0,1
27653,45.0,1
57612,21.0,1
45672,36.0,0
10282,38.0,0
48518,32.0,0
30166,25.0,1
54985,31.0,0
11919,32.0,0
30818,37.0,1
28595,34.0,1
3755,36.0,1
40554,22.0,1
35178,26.0,1
30172,34.0,1
60198,32.0,0
33020,37.0,1
31363,35.0,0
60507,29.0,1
42217,29.0,1
5467,34.0,1
59288,28.0,0
1856,28.0,1
40025,29.0,1
54371,27.0,0
51974,37.0,0
16495,33.0,0
1596,34.0,1
11908,29.0,1
20205,30.0,1
38837,30.0,1
32171,19.0,1
59115,18.0,1
44501,33.0,1
34272,31.0,0
39907,30.0,0
1512,24.0,1
28885,37.0,0
52762,32.0,1
19203,33.0,1
45391,33.0,1
40160,30.0,1
55778,25.0,0
47901,31.0,0
61138,22.0,1
43833,31.0,1
62907,24.0,1
63206,36.0,0
32361,36.0,1
35526,26.0,1
35624,27.0,0
593,23.0,1
38451,22.0,1
25406,30.0,1
57253,26.0,0
31985,32.0,0
49240,36.0,1
44565,36.0,0
11851,29.0,1
34887,28.0,1
4500,33.0,0
10404,26.0,1
61514,37.0,1
36588,29.0,1
64731,35.0,0
42616,23.0,0
45563,31.0,1
54137,26.0,1
14655,29.0,0
741,30.0,1
39696,33.0,1
60487,35.0,1
15995,37.0,0
10953,32.0,0
42641,25.0,1
60618,28.0,1
33901,34.0,1
42680,23.0,1
43432,29.0,1
35366,25.0,1
46819,31.0,1
24803,37.0,1
64932,33.0,1
16900,36.0,0
17664,29.0,1
38396,28.0,1
52630,35.0,1
26072,25.0,1
63151,38.0,0
48145,22.0,1
15786,32.0,0
53521,30.0,0
62182,34.0,0
30224,39.0,1
40273,34.0,1
59054,23.0,1
3893,32.0,0
25094,35.0,1
34929,20.0,0
30401,27.0,1
43336,37.0,1
53717,25.0,0
3722,30.0,0
38059,33.0,0
14501,27.0,1
54251,22.0,0
34600,22.0,0
47020,32.0,0
25445,35.0,0
58132,32.0,0
34304,26.0,1
21375,25.0,1
38211,32.0,1
45926,32.0,0
24647,33.0,0
57075,32.0,0
49779,32.0,0
49571,32.0,1
8658,25.0,1
3534,33.0,0
11044,31.0,1
34596,22.0,1
39720,40.0,1
40864,27.0,1
7545,26.0,0
11260,27.0,1
1420,29.0,1
6760,32.0,0
21180,24.0,0
64534,36.0,0
28786,29.0,0
61038,34.0,1
5603,31.0,0
65338,30.0,1
45837,33.0,1
25653,33.0,0
53910,26.0,0
57340,25.0,1
10304,30.0,0
12707,20.0,1
23910,33.0,1
7570,31.0,1
46927,22.0,1
60891,35.0,1
45971,33.0,1
1250,21.0,1
51311,35.0,1
20351,22.0,1
51811,27.0,1
35738,28.0,0
29535,31.0,1
10740,33.0,0
7816,29.0,0
15056,32.0,0
36875,26.0,1
58116,37.0,0
12384,28.0,1
20435,26.0,0
50820,38.0,0
49242,34.0,0
46094,19.0,1
24135,28.0,1
34077,39.0,0
46172,33.0,0
11441,33.0,0
1178,32.0,1
54510,24.0,1
42394,33.0,0
1793,24.0,1
57390,32.0,1
28358,22.0,1
49712,32.0,1
64837,36.0,0
46141,35.0,1
19615,33.0,1
45173,34.0,0
2529,28.0,0
55212,26.0,1
4069,28.0,0
62578,35.0,1
20125,28.0,0
61516,38.0,0
7140,23.0,0
42700,36.0,0
20530,36.0,1
53535,22.0,0
44311,33.0,1
38100,31.0,1
1064,38.0,1
41235,23.0,0
11759,29.0,1
1628,27.0,1
5256,26.0,1
36764,24.0,1
64206,30.0,0
63808,34.0,1
23657,35.0,1
41066,31.0,1
4931,33.0,0
55031,26.0,0
5775,28.0,1
63077,29.0,1
65121,37.0,0
8045,33.0,0
24937,34.0,1
30124,29.0,0
64777,33.0,1
41839,29.0,0
18924,28.0,1
24702,30.0,1
36207,21.0,0
46692,31.0,0
27337,21.0,1
45371,36.0,0
12909,27.0,1
48064,26.0,1
44561,35.0,1
62405,31.0,0
52057,33.0,1
8568,25.0,1
32662,32.0,1
53056,27.0,1
4233,33.0,0
14741,26.0,1
13759,33.0,1
9696,30.0,0
28432,37.0,1
50793,31.0,0
13026,25.0,1
38429,34.0,1
23625,27.0,1
9174,29.0,1
10984,31.0,1
41847,33.0,1
38796,33.0,1
30652,37.0,1
14346,31.0,0
25681,31.0,1
18495,39.0,1
42141,25.0,1
55810,21.0,1
58700,27.0,1
4820,30.0,1
12221,28.0,1
32699,37.0,1
26553,25.0,0
62536,33.0,0
34646,21.0,1
39320,30.0,1
37991,29.0,0
40027,30.0,1
46749,21.0,1
59052,34.0,1
49068,28.0,0
5993,29.0,1
36857,34.0,0
27632,24.0,1
63712,37.0,0
16557,37.0,0
35309,26.0,1
2325,31.0,1
55905,26.0,1
59591,32.0,1
8943,27.0,1
5045,35.0,0
31544,34.0,0
61781,30.0,1
45987,32.0,0
47328,25.0,1
36267,23.0,1
50930,31.0,1
6436,28.0,1
38975,31.0,1
47006,22.0,1
35005,24.0,1
12542,31.0,1
63432,32.0,1
64046,28.0,1
45872,37.0,0
49912,34.0,0
55095,28.0,0
14451,28.0,0
227,21.0,1
43241,32.0,0
25431,38.0,0
50387,28.0,0
54424,24.0,1
57318,29.0,0
14824,25.0,1
10473,27.0,1
19156,33.0,1
55694,26.0,0
56014,23.0,1
189,27.0,0
45017,43.0,1
7907,24.0,1
42568,25.0,0
27907,32.0,0
64277,30.0,1
50671,36.0,1
30182,21.0,1
24265,27.0,1
6052,38.0,1
34546,34.0,0
63903,28.0,1
22483,25.0,1
36880,33.0,1
61782,22.0,1
17624,25.0,1
11772,36.0,0
36905,32.0,1
21660,25.0,1
353,20.0,1
40623,25.0,1
24453,34.0,1
30201,28.0,0
16381,36.0,1
29450,23.0,1
30655,34.0,1
28308,37.0,1
55115,35.0,0
32487,31.0,1
62292,34.0,1
37169,23.0,1
52778,35.0,0
42310,30.0,1
46283,35.0,1
20822,23.0,1
29528,28.0,1
50945,35.0,1
35295,35.0,1
42771,28.0,1
42668,33.0,0
36661,26.0,1
13076,32.0,0
41514,23.0,1
4484,38.0,0
22205,23.0,1
5136,29.0,0
20020,22.0,1
56604,35.0,1
37030,27.0,0
44897,30.0,0
64179,35.0,0
23318,36.0,0
2245,26.0,0
34293,27.0,0
12101,31.0,1
49807,25.0,1
44564,30.0,1
3224,30.0,0
47456,24.0,1
7350,22.0,1
53947,23.0,0
42257,32.0,1
6964,26.0,0
50336,29.0,1
35109,25.0,1
39838,29.0,1
54333,28.0,1
12482,32.0,0
65389,32.0,1
8905,34.0,1
19795,34.0,1
56951,27.0,0
49128,27.0,0
47039,28.0,0
58521,35.0,1
4439,33.0,0
6609,30.0,1
26673,31.0,0
52147,32.0,0
63340,29.0,0
34250,21.0,0
31641,33.0,1
57951,39.0,1
8294,27.0,1
57711,40.0,0
21273,34.0,1
11287,36.0,1
20178,27.0,1
63389,36.0,0
15537,32.0,1
60101,20.0,1
5980,35.0,1
49278,32.0,1
14788,27.0,0
39756,29.0,1
39925,33.0,0
49176,29.0,1
172,33.0,1
1899,29.0,0
25775,29.0,1
37326,32.0,1
24886,35.0,1
34889,21.0,1
56345,37.0,1
32557,26.0,1
61485,32.0,0
35513,31.0,0
34236,24.0,0
36628,32.0,0
18074,27.0,1
6119,30.0,1
49666,35.0,1
22719,25.0,1
2638,25.0,1
15793,32.0,1
41427,28.0,0
47092,20.0,1
22818,28.0,1
62663,31.0,1
17262,35.0,0
40245,27.0,1
23604,34.0,0
17937,35.0,0
37523,24.0,1
48916,30.0,1
34945,34.0,1
48734,35.0,0
